iteration,z_norm,PSNR_obs,RelMSE_obs,PSNR_holdout,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,signal_loss_obs,L_directional,L_angular,L_z,objective,lambda_shape,lambda_z,subject,sampling_ratio
0,0.0,-16.252616823616705,74.17037443600401,-10.830517741174376,29.644441735591176,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,nan,nan,nan,nan,angular,0.0,0.0,106319,0.5
10,0.03827314451336861,-16.455367875400718,77.71512979130654,-11.234121763587591,32.531469263315955,0.17292333990691255,0.0003321730113601412,0.00044265967757008715,0.00034888232066689344,0.0007711719029501235,1.809016431010127e-05,63,45,14.900779724121094,5.831754684448242,0.044576678425073624,0.0011934589128941298,angular,0.0,0.0,106319,0.5
50,0.1772848218679428,-16.82977211804395,84.71220785682635,-12.062242879931041,39.36550163168317,0.17161664595125067,0.00033206405270604805,0.00043452758275123397,0.00035102562527881655,0.000765860465008753,7.357618311411575e-05,63,45,1.3742424249649048,0.5321462154388428,0.04045546054840088,0.03026275336742401,angular,0.0,0.0,106319,0.5
100,0.34465551376342773,-16.91903866091804,86.47143281401219,-12.423271646785226,42.77782176885564,0.1706837196031757,0.00033321565554859765,0.0004270697118561146,0.00035433928693466094,0.0007617310128675442,0.00013164790661322883,63,45,5.9270172119140625,2.317416191101074,0.03966553509235382,0.11663249135017395,angular,0.0,0.0,106319,0.5
200,0.6037672758102417,-16.716553302194093,82.53233253266431,-12.471077064626641,43.251304274650096,0.1699807541389283,0.00034080791775584435,0.0004248707997155239,0.00036260161210955,0.0007647608840684261,0.00021767235572780184,63,45,563.0570068359375,170.4554901123047,0.03724430128931999,0.3621353507041931,angular,0.0,0.0,106319,0.5
500,0.8420036435127258,-20.778956068761246,210.31216590108653,-16.94250029398812,121.09927173621136,0.17169271450477805,0.0003541405952889041,0.0004386824030317642,0.00037520344512881267,0.0007824147781974048,0.0002930203632813271,63,45,5.311216831207275,1.3989781141281128,0.03652453422546387,0.7084500193595886,angular,0.0,0.0,106319,0.5
1000,1.0307767391204834,-20.700338124485135,206.53925281358977,-17.05057554297283,124.15066675820539,0.17717101589191722,0.00037004554190789724,0.0004593535076452315,0.00039021978112452387,0.0008063307914123424,0.0003498946856548431,63,45,25.83184242248535,7.506961345672607,0.035735517740249634,1.0617387294769287,angular,0.0,0.0,106319,0.5
0,0.0,-14.721499063347508,59.07720864650867,nan,nan,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,108,0,nan,nan,nan,nan,angular,0.0,0.0,106319,1.0
10,0.0385541208088398,-14.961555362237057,62.4346378466928,nan,nan,0.17291838599628004,0.0003321723736277307,0.0004426411813104431,0.00034888522794759375,0.0007711614078698017,1.8223264760279366e-05,108,0,11.098675727844238,5.804603576660156,0.0447404645383358,0.0012091328389942646,angular,0.0,0.0,106319,1.0
50,0.17823071777820587,-15.425196825839421,69.46879141442385,nan,nan,0.17159678739699763,0.0003320556613224408,0.0004344686326753057,0.00035102608292672196,0.0007658285094990164,7.388264073161587e-05,108,0,1.0246886014938354,0.5327060222625732,0.04072339087724686,0.030577274039387703,angular,0.0,0.0,106319,1.0
100,0.34778305888175964,-15.56261500071474,71.7020480547999,nan,nan,0.17065094229649821,0.0003332231401745392,0.00042691657920985424,0.00035437656651748656,0.0007616546858742018,0.00013255689448873152,108,0,4.415472984313965,2.3089072704315186,0.03989854454994202,0.11867064982652664,angular,0.0,0.0,106319,1.0
200,0.6084045171737671,-15.424528473553833,69.45810142064754,nan,nan,0.1699029103383115,0.00034080401264323704,0.000424710329843368,0.0003625929581925071,0.0007646852910789793,0.00021844611500435677,108,0,401.490234375,172.91477966308594,0.03728346526622772,0.36767712235450745,angular,0.0,0.0,106319,1.0
500,0.8264642953872681,-19.646128744883395,183.6043368062842,nan,nan,0.1714029450576601,0.0003526571538311451,0.0004370112580500359,0.0003737838932462899,0.0007802060377901665,0.00028633243608008587,108,0,4.248968601226807,1.6780861616134644,0.03680567070841789,0.6825677156448364,angular,0.0,0.0,106319,1.0
1000,1.0220627784729004,-19.45207059365881,175.5808390532173,nan,nan,0.17686304745524392,0.0003682863354481275,0.00045768466779244204,0.00038847794282403773,0.0008036427714926606,0.00034243286740246083,108,0,17.781402587890625,7.499544620513916,0.03576857969164848,1.0445643663406372,angular,0.0,0.0,106319,1.0
0,0.0,-25.516673196520525,449.9811846755954,-20.221954352360388,166.42182695791536,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,nan,nan,nan,nan,angular,0.0,0.0,120717,0.25
10,0.037962574511766434,-25.440071951559055,442.1139620703548,-20.174156209708272,164.6002426353312,0.1738735460991499,0.00031205564722423834,0.0004385186003533909,0.0003265854345130977,0.0007484672640548538,1.8968099736948567e-05,40,68,8855.2255859375,2753.521484375,0.04502517729997635,0.0011754357255995274,angular,0.0,0.0,120717,0.25
50,0.18227064609527588,-25.31578902969202,429.6412169710238,-20.122254508714295,162.64484425762487,0.1723214136658624,0.00031045702367378124,0.00042678040876616185,0.0003280106000369775,0.0007396731728631497,7.861908735279771e-05,40,68,7.895610809326172,2.5914571285247803,0.04206942394375801,0.031983859837055206,angular,0.0,0.0,120717,0.25
100,0.3519592881202698,-25.115197704807528,410.24831463325717,-19.985491963433468,157.6028426258649,0.17129477026343604,0.000310170210046955,0.00041493640905195537,0.0003308614707142014,0.0007316912850830708,0.00014010282527420932,40,68,9.109051704406738,2.657107353210449,0.03678152337670326,0.12161635607481003,angular,0.0,0.0,120717,0.25
200,0.5862249135971069,-24.84421052899064,385.4322834939462,-19.816844348034152,151.6000291830401,0.17027641760264592,0.00031622960583616456,0.00041022214829328213,0.000337770753159353,0.0007328095375378867,0.00021356376064996413,40,68,21.330591201782227,6.6255035400390625,0.035962291061878204,0.34128519892692566,angular,0.0,0.0,120717,0.25
500,0.8724191784858704,-24.810565252503704,382.4578333050691,-19.810087584839614,151.3643529013336,0.17129977012704672,0.0003303126839706142,0.0004218566342259338,0.0003512553421708532,0.000750313497946602,0.00029240694465179114,40,68,2974.3662109375,707.53515625,0.034895170480012894,0.7600181102752686,angular,0.0,0.0,120717,0.25
1000,1.0813342332839966,-25.125505628556006,411.2231902086011,-19.761645574678404,149.68538804929776,0.17524338617707236,0.0003436793290815584,0.0004396779365229083,0.000363550733001868,0.0007698553174263103,0.00034147228870357217,40,68,321.1874084472656,91.52363586425781,0.033995646983385086,1.1692521572113037,angular,0.0,0.0,120717,0.25
0,0.0,-24.211114565195476,349.36384172029904,-20.2717170914211,176.69717839682042,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,nan,nan,nan,nan,angular,0.0,0.0,120717,0.5
10,0.03858454152941704,-24.137528267163265,343.49413396875025,-20.225041495610448,174.80830224254294,0.17386177952483048,0.00031204581078109704,0.0004384618036118652,0.00032658743498093905,0.0007484255625474187,1.9289563451742665e-05,63,45,6604.9853515625,2725.86962890625,0.04746523126959801,0.0012136108707636595,angular,0.0,0.0,120717,0.5
50,0.18268974125385284,-24.022449830588567,334.5118299529174,-20.17846099343035,172.94340474369037,0.17231306895509751,0.00031044954714114497,0.0004267390297741242,0.0003280104964110301,0.0007396438404009534,7.87754726442455e-05,63,45,5.957450866699219,2.587571859359741,0.044576432555913925,0.03214208781719208,angular,0.0,0.0,120717,0.5
100,0.3531072437763214,-23.827295385711025,319.8129435464835,-20.037577167008234,167.4231936804049,0.1713182673565503,0.00031022587957694835,0.00041494098475166355,0.00033093728172911417,0.0007317277798077958,0.00014057168435336923,63,45,6.748915195465088,2.6563637256622314,0.03824492543935776,0.12238846719264984,angular,0.0,0.0,120717,0.5
200,0.5965976715087891,-23.580409829776038,302.1394825153003,-19.88035505168345,161.47058195707777,0.17030458976942114,0.00031685843115334783,0.00041055775789479996,0.0003384108493720807,0.0007335125063674943,0.0002175261678949021,63,45,15.87806224822998,6.530253887176514,0.0372520387172699,0.3534284830093384,angular,0.0,0.0,120717,0.5
500,0.9044592976570129,-23.508241143419,297.1601797700645,-19.833588143608388,159.74111802078286,0.17168144428810944,0.00033334773906868847,0.0004248907377903254,0.00035424753563304895,0.0007548902527755449,0.00030589874805412345,63,45,2196.68359375,684.6829833984375,0.03586716577410698,0.8168269395828247,angular,0.0,0.0,120717,0.5
1000,1.0688685178756714,-23.763901752795995,315.17856462681664,-19.770815478963286,157.44883561984008,0.17550587386800054,0.00034653506273850577,0.0004421685653456919,0.0003663895088400234,0.0007743202639163446,0.0003519365303173311,63,45,233.50296020507812,89.88335418701172,0.03477657586336136,1.1423792839050293,angular,0.0,0.0,120717,0.5
0,0.0,-22.97064856533528,286.666226444442,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,nan,nan,nan,nan,angular,0.0,0.0,120717,1.0
10,0.03857007622718811,-22.903149906309697,282.24526424675224,nan,nan,0.17386128137220924,0.0003120456858266683,0.0004384619329764169,0.0003265869937328292,0.0007484262707397268,1.92884549622704e-05,108,0,5004.63134765625,2747.557861328125,0.04721790552139282,0.001211765338666737,angular,0.0,0.0,120717,1.0
50,0.18253099918365479,-22.803146466813168,275.82035921797586,nan,nan,0.17232037380973547,0.000310456074578236,0.00042674222666477297,0.00032802339307395195,0.0007396467707319383,7.880240826131215e-05,108,0,4.558290004730225,2.594651699066162,0.04413016140460968,0.03208623826503754,angular,0.0,0.0,120717,1.0
100,0.3529205620288849,-22.619896082807635,264.42425007731066,nan,nan,0.1713321532076909,0.0003102403080235259,0.0004149520942051298,0.0003309594084915488,0.0007317359290582624,0.0001406614493451469,108,0,5.042538642883301,2.655820846557617,0.038542240858078,0.12227655202150345,angular,0.0,0.0,120717,1.0
200,0.5946384072303772,-22.39119089045036,250.85962117702942,nan,nan,0.17037456205913404,0.0003168710321566197,0.000410690290604561,0.0003384257062988575,0.0007335414109686237,0.00021716327362732577,108,0,12.003960609436035,6.5639214515686035,0.037804968655109406,0.35100656747817993,angular,0.0,0.0,120717,1.0
500,0.9023017287254333,-22.350825245117406,248.5388002503881,nan,nan,0.171893206694189,0.0003333979905414839,0.0004252953057662146,0.0003542562384136547,0.0007548954749126406,0.0003052695362182146,108,0,1550.29052734375,661.408203125,0.03618495166301727,0.8128616809844971,angular,0.0,0.0,120717,1.0
1000,1.091233491897583,-22.554566943484634,260.47639188493156,nan,nan,0.17612850252291912,0.00034761390785954474,0.00044413091200790647,0.00036731042843832787,0.000775872258600093,0.0003545713742115147,108,0,174.630859375,90.4640884399414,0.035302527248859406,1.1906864643096924,angular,0.0,0.0,120717,1.0
0,0.0,-29.585924173909113,324.4805959439076,-22.32784351302471,43.00284182706094,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,nan,nan,nan,nan,angular,0.0,0.0,121618,0.25
10,0.03896608203649521,-30.028522046673892,359.2928032412115,-23.27075530864503,53.430389025346535,0.1743582669637999,0.00030922747086651253,0.00041872134334427986,0.0003238967292814257,0.000727423406626758,1.9016643360614734e-05,40,68,8.749776840209961,2.3733232021331787,0.04314205422997475,0.001223575440235436,angular,0.0,0.0,121618,0.25
50,0.17810691893100739,-30.024565617260542,358.9656359921159,-24.259010624268534,67.08321493965099,0.17341954084046596,0.00030941612821503773,0.00041193304224254157,0.0003262095239602467,0.000723640890423481,7.703251569642422e-05,40,68,2.119072198867798,0.5293400883674622,0.041190288960933685,0.03037700429558754,angular,0.0,0.0,121618,0.25
100,0.3435575067996979,-30.005472477302266,357.39095852563986,-24.44925726146736,70.08717117721021,0.1728095881925519,0.0003114670274898474,0.000406738387050628,0.00033030824369605907,0.0007225800516920464,0.00013587361443307165,40,68,2.473102569580078,0.6492145657539368,0.04301949590444565,0.11601938307285309,angular,0.0,0.0,121618,0.25
200,0.5555217266082764,-30.492575480059344,399.81019251735006,-24.7042127451395,74.32485659441811,0.1729035913232311,0.00031843637892527246,0.00040755151413262214,0.00033817279122752976,0.0007287796078923026,0.00020404027985687076,40,68,3210.455810546875,878.97412109375,0.039375342428684235,0.30679386854171753,angular,0.0,0.0,121618,0.25
500,0.9055640697479248,-30.6090080656646,410.67391662016576,-25.21373208314258,83.57685290875835,0.1763452015646988,0.0003388398420909861,0.0004270504942734868,0.00035743419292434973,0.0007564813290639721,0.0003142719414150228,40,68,31.928335189819336,2.3199925422668457,0.03843296319246292,0.8188098073005676,angular,0.0,0.0,121618,0.25
1000,1.142756462097168,-29.61268487772257,326.48617909847025,-24.10122808981982,64.6897710963085,0.18167558530577482,0.0003552558784099335,0.00044679135047040187,0.00037311623451184223,0.0007813435699107378,0.00037525376836787473,40,68,2.274238348007202,0.40638118982315063,0.03860033303499222,1.304636001586914,angular,0.0,0.0,121618,0.25
0,0.0,-28.06488409583863,194.55850276164765,-22.296576862951593,43.648029486668385,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,nan,nan,nan,nan,angular,0.0,0.0,121618,0.5
10,0.03878510743379593,-28.543819330450507,217.2419732530221,-23.211114763424053,53.87886421592485,0.17438435459238397,0.00030927931086484784,0.00041879398882237607,0.00032395139278636306,0.000727500380601137,1.890658594481232e-05,63,45,6.772372245788574,2.8841357231140137,0.044223353266716,0.001213254639878869,angular,0.0,0.0,121618,0.5
50,0.178267702460289,-28.670553868931165,223.67486957176914,-24.23084990867055,68.13840238302402,0.17346684363906598,0.00030954208517894923,0.0004120735065407755,0.0003263413689021847,0.0007238147062856786,7.718365561401175e-05,63,45,1.526656985282898,0.5267895460128784,0.04230295494198799,0.030435167253017426,angular,0.0,0.0,121618,0.5
100,0.3420443534851074,-28.685737899963915,224.45826203117727,-24.43187567647003,71.3665205477616,0.17290933520124593,0.0003117146859078826,0.0004070962041079394,0.0003305421483077519,0.0007229703173100927,0.00013581993912174786,63,45,1.7989293336868286,0.6429953575134277,0.04370226338505745,0.11499714106321335,angular,0.0,0.0,121618,0.5
200,0.5583558678627014,-29.147862890047705,249.65949912589772,-24.68584304753612,75.6643421425737,0.17297676074356283,0.00031880560637151124,0.0004079046088531532,0.0003385302438449643,0.0007293144267307721,0.00020544710486924828,63,45,2365.635009765625,885.132568359375,0.039726439863443375,0.309906542301178,angular,0.0,0.0,121618,0.5
500,0.9273723363876343,-29.296315199299322,258.34099373836256,-25.142927032699486,84.06198848215755,0.17676966343493417,0.0003415060709074255,0.0004298151565784723,0.00035995673352918215,0.0007605848775699882,0.0003251581685823073,63,45,20.55872344970703,2.0826895236968994,0.039203256368637085,0.8585876226425171,angular,0.0,0.0,121618,0.5
1000,1.1217974424362183,-28.277818275552168,204.33540993659574,-23.992296966686695,64.49657496357301,0.1823396610680347,0.0003581357340395548,0.0004501214041170088,0.00037561143073324023,0.0007859079114025303,0.000382474231651229,63,45,1.3316274881362915,0.34387046098709106,0.03912487253546715,1.2570852041244507,angular,0.0,0.0,121618,0.5
0,0.0,-26.476792154685292,125.50527867370413,nan,nan,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,108,0,nan,nan,nan,nan,angular,0.0,0.0,121618,1.0
10,0.03905901685357094,-27.042320978871246,142.96011036574524,nan,nan,0.17436242289773995,0.00030923806329502274,0.00041873190091820444,0.00032390839485326947,0.0007274353136544954,1.90218525491103e-05,108,0,5.1170430183410645,2.795785903930664,0.04568707197904587,0.0012295199558138847,angular,0.0,0.0,121618,1.0
50,0.17766143381595612,-27.32361929564626,152.52628989509978,nan,nan,0.17345420105433335,0.0003095026986477066,0.00041206350377529974,0.00032628826111291584,0.0007237802391976455,7.683848861720099e-05,108,0,1.1084116697311401,0.5228094458580017,0.04312548041343689,0.030229296535253525,angular,0.0,0.0,121618,1.0
100,0.33987876772880554,-27.365871024868966,154.01743251097776,nan,nan,0.17286684498903207,0.00031155273057894,0.00040700639709322913,0.0003303508369540783,0.0007227972535571388,0.0001347960145239395,108,0,1.3186166286468506,0.6434390544891357,0.04497002437710762,0.11363650113344193,angular,0.0,0.0,121618,1.0
200,0.549017608165741,-27.76492262584223,168.8398818103165,nan,nan,0.17278703050137847,0.0003179301744869954,0.0004071147059794038,0.00033768030123444037,0.0007281912882457583,0.00020115589005624651,108,0,1736.925537109375,872.6973266601562,0.04054027423262596,0.2997891306877136,angular,0.0,0.0,121618,1.0
500,0.9156238436698914,-28.035892943457643,179.7099284320635,nan,nan,0.17620405661960975,0.00033990518133900007,0.00042776960191570363,0.0003584647457748323,0.0007581734355399787,0.00031952348805137286,108,0,13.619356155395508,2.53845477104187,0.039983540773391724,0.8372211456298828,angular,0.0,0.0,121618,1.0
1000,1.084438681602478,-27.04189487151438,142.9460845447869,nan,nan,0.18147654860195533,0.00035518908517544054,0.00044682115948937074,0.0003727082452133957,0.0007813306580875146,0.00037245209682115884,108,0,1.0185853242874146,0.38573384284973145,0.039853084832429886,1.1749751567840576,angular,0.0,0.0,121618,1.0
0,0.0,-28.887898736794053,714.9637664984225,-23.3204300004543,172.83877754872324,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,40,68,nan,nan,nan,nan,angular,0.0,0.0,116726,0.25
10,0.03189220651984215,-28.87680643109782,713.1400091524135,-23.308797990816053,172.37647088080394,0.1563815585060344,0.000375509367812539,0.00046796483710604916,0.0003882202786345394,0.0008148050290684297,1.2824124602266438e-05,40,68,848.5535278320312,163.9967041015625,0.03668016940355301,0.0008480432443320751,angular,0.0,0.0,116726,0.25
50,0.1534734070301056,-28.877742219488933,713.2936882970064,-23.310303534941575,172.43623801632117,0.1555433454392074,0.0003751226412494164,0.000464320480921857,0.00038852529756001024,0.0008124514471729842,5.6068460487684475e-05,40,68,1070.62109375,447.2337646484375,0.03981504961848259,0.022649794816970825,angular,0.0,0.0,116726,0.25
100,0.24772341549396515,-28.679240637113143,681.425251088107,-23.46888590882239,178.84910731852653,0.15512918152362964,0.0003752175057177302,0.0004629947580308243,0.00038888228903642116,0.0008118359589326297,8.117156960020969e-05,40,68,1.797428011894226,0.6021607518196106,0.03586040809750557,0.06076496094465256,angular,0.0,0.0,116726,0.25
200,0.37574318051338196,-28.643857453050792,675.8960438846589,-23.493523818810253,179.8666176032204,0.15507844232017123,0.0003758957918201721,0.0004629558715228641,0.00038983677911101834,0.0008122296748260772,0.00010528962635057027,40,68,1.260939598083496,0.4019879400730133,0.035703886300325394,0.1408124566078186,angular,0.0,0.0,116726,0.25
500,0.6611387133598328,-28.314868229155536,626.5864256061493,-23.330210729551307,173.22846572877947,0.15561640283632935,0.00037590922109413357,0.0004641268859856165,0.00038999970183712404,0.0008116913439327703,0.0001196413217209619,40,68,2886.436279296875,1056.0804443359375,0.03459842875599861,0.43635624647140503,angular,0.0,0.0,116726,0.25
1000,1.0897095203399658,-27.78820340527801,555.0274974452624,-23.19474288625088,167.9084198364999,0.1560175412561363,0.00037448290841727075,0.00046477970149651205,0.0003886820222755385,0.0008094604446313361,0.00013218692527218907,40,68,5.350280284881592,1.477929949760437,0.040906619280576706,1.1854808330535889,angular,0.0,0.0,116726,0.25
0,0.0,-27.558568981992554,504.65425250212087,-23.318394741191945,170.5092175678996,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,63,45,nan,nan,nan,nan,angular,0.0,0.0,116726,0.5
10,0.033469587564468384,-27.547267241594678,503.34268698866686,-23.307812590604584,170.09425541565116,0.15636400959863478,0.0003754906694856842,0.0004678809159669551,0.0003882157885164703,0.0008147548947260335,1.3589405323463713e-05,63,45,597.49169921875,161.7787322998047,0.03748041391372681,0.0009312554029747844,angular,0.0,0.0,116726,0.5
50,0.1552702635526657,-27.546678079047386,503.27440830728654,-23.320108592670103,170.57651870918394,0.1555376165757845,0.00037516612921285045,0.00046427701960247803,0.00038858753668891463,0.000812501584126338,5.732706883537655e-05,63,45,842.403076171875,445.5547790527344,0.0463944673538208,0.02317313477396965,angular,0.0,0.0,116726,0.5
100,0.26015299558639526,-27.435644244456768,490.57053919702736,-23.49596995130331,177.62552825675354,0.1550876793168128,0.00037555738773024445,0.0004629510841198958,0.00038929769048041583,0.0008122757541940658,8.827561762123622e-05,63,45,1.3612639904022217,0.6073561310768127,0.03702595829963684,0.0670504942536354,angular,0.0,0.0,116726,0.5
200,0.3939971625804901,-27.42192064505053,489.02279499660114,-23.531559794571745,179.0871259672931,0.1550314200217189,0.0003769032513995787,0.00046315915758512246,0.0003910318013864062,0.0008137202684355573,0.0001199116601344641,63,45,0.9025587439537048,0.3860012888908386,0.036131247878074646,0.15398100018501282,angular,0.0,0.0,116726,0.5
500,0.6598185300827026,-27.510101969687845,499.05364964075903,-23.506768188431977,178.06772338674494,0.1564855095515343,0.00038119238750511933,0.00046924117975395224,0.00039534557929542447,0.0008199295638293829,0.00015091523481254934,63,45,2323.07373046875,1128.1124267578125,0.035167865455150604,0.43391066789627075,angular,0.0,0.0,116726,0.5
1000,1.0429341793060303,-27.435607052035632,490.5663380319824,-23.455267532865463,175.96858454785232,0.15817334424835164,0.00038393455617232017,0.0004744105119442017,0.0003982163747129992,0.0008240320846294951,0.00016948815692621863,63,45,4.844227313995361,2.9963417053222656,0.047352634370326996,1.086371898651123,angular,0.0,0.0,116726,0.5
0,0.0,-26.252569931861554,356.52318136432854,nan,nan,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,108,0,nan,nan,nan,nan,angular,0.0,0.0,116726,1.0
10,0.03347786143422127,-26.24331119488304,355.763918158755,nan,nan,0.15637228831089742,0.0003755066451925602,0.0004679045869324471,0.0003882321130887148,0.000814776210622303,1.3571390700048268e-05,108,0,415.87884521484375,161.50390625,0.037576619535684586,0.0009291497408412397,angular,0.0,0.0,116726,1.0
50,0.15800057351589203,-26.246992851605558,356.0656387683645,nan,nan,0.15554590551105868,0.00037523789501418353,0.0004643048905843415,0.0003886681060103055,0.0008125759105480914,5.846642734608116e-05,108,0,676.4703979492188,444.7059020996094,0.047351572662591934,0.02402804233133793,angular,0.0,0.0,116726,1.0
100,0.25868546962738037,-26.21437111081373,353.40109523358177,nan,nan,0.15514233207434924,0.0003756688309941691,0.000463160020211553,0.0003893951404303019,0.0008124450775030548,8.80087011917321e-05,108,0,1.0448307991027832,0.6072279810905457,0.037320662289857864,0.06631194055080414,angular,0.0,0.0,116726,1.0
200,0.3955424427986145,-26.252967479670886,356.55581855014503,nan,nan,0.15523136743089827,0.0003775138604084935,0.00046409558590024887,0.00039157457837995895,0.0008146193164295493,0.00012103121243565694,108,0,0.672674834728241,0.3770201504230499,0.036311082541942596,0.15531238913536072,angular,0.0,0.0,116726,1.0
500,0.7055120468139648,-26.58074888946503,384.50825577299446,nan,nan,0.1577226789215463,0.0003868241464756018,0.00047562987218730885,0.0004008548400394904,0.0008287441045073133,0.00017697321729440312,108,0,1819.031982421875,1120.46923828125,0.035444580018520355,0.496003657579422,angular,0.0,0.0,116726,1.0
1000,1.062957763671875,-26.27693744718963,358.52919395844856,nan,nan,0.1596143769228789,0.0003889237032731542,0.00048086233083799397,0.0004029410635469769,0.0008319803629288196,0.00018566113239057493,108,0,4.922610759735107,3.7881057262420654,0.04714062437415123,1.1289069652557373,angular,0.0,0.0,116726,1.0
0,0.0,-16.252616823616705,74.17037443600401,-10.830517741174376,29.644441735591176,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,nan,nan,nan,nan,combined,0.0,0.0,106319,0.5
10,0.010289322584867477,-16.247244211468576,74.07867576382843,-10.833742393025425,29.666461011855866,0.17335832499452855,0.0003323646125254163,0.0004448958890250009,0.0003485209281790518,0.0007727617735407709,2.330460220237636e-06,63,45,14.935843467712402,5.840728282928467,0.04512885585427284,9.237225458491594e-05,combined,0.0,0.0,106319,0.5
50,0.03927743434906006,-15.908369458355613,68.51816680433194,-10.39235829232258,26.79953948032138,0.17364175408109497,0.0003328897132725326,0.0004455286290535846,0.00034913617629806176,0.0007733790403298095,1.6768600857721555e-05,63,45,1.1878572702407837,0.4588570296764374,0.042300231754779816,0.0014701045583933592,combined,0.0,0.0,106319,0.5
100,0.06483528017997742,-15.611838454461429,63.99597124050508,-9.816053697955196,23.46912357931576,0.17416812813259544,0.0003334002287997384,0.0004477752278899869,0.0003492832976398973,0.0007750977646437346,3.143176548633394e-05,63,45,5.7948384284973145,2.2241737842559814,0.044412970542907715,0.004170163534581661,combined,0.0,0.0,106319,0.5
200,0.15110057592391968,-14.815520641381465,53.2746804286406,-6.895978884693172,11.980898542870614,0.17582296277486997,0.00033521793251098565,0.000453634045511847,0.000350600202752071,0.0007795820806018542,8.311858078266878e-05,63,45,4.813185691833496,1.540128231048584,0.04641377180814743,0.022392332553863525,combined,0.0,0.0,106319,0.5
500,0.28490304946899414,-9.855813990990296,17.003964445776013,-1.1997663296126684,3.2275140013421724,0.17834793947805586,0.0003381867573127896,0.0004636248459642407,0.00035230273738261686,0.0007878333638512397,0.00014692091389000172,63,45,0.5662009716033936,0.17957518994808197,0.0485985167324543,0.08107082545757294,combined,0.0,0.0,106319,0.5
1000,0.3446570634841919,-5.598309149673094,6.379691879649612,1.2451844096637696,1.8381166163409368,0.1795090219363382,0.0003402087340750815,0.00046762082194378964,0.0003541590206143344,0.0007919273669555357,0.00017192520470759996,63,45,3.3053691387176514,0.2453659474849701,0.04986339807510376,0.1187000572681427,combined,0.0,0.0,106319,0.5
0,0.0,-16.252616823616705,74.17037443600401,-10.830517741174376,29.644441735591176,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,nan,nan,nan,nan,combined,0.01,0.0,106319,0.5
10,0.010289335623383522,-16.247243901125373,74.07867047022837,-10.833741199058629,29.666452855923428,0.17335832534435514,0.00033236461176096776,0.00044489588677013606,0.0003485209282571063,0.0007727617709713981,2.3304752959278694e-06,63,45,14.935843467712402,5.840728282928467,0.04512885585427284,9.237250196747482e-05,combined,0.01,0.0,106319,0.5
50,0.039277445524930954,-15.908369147733396,68.51816190367926,-10.392357738328876,26.799536061725046,0.17364175334231632,0.0003328897135450705,0.000445528623506273,0.00034913617819874786,0.0007733790365428041,1.676862407888716e-05,63,45,1.1878573894500732,0.45885705947875977,0.042300231754779816,0.0014701057225465775,combined,0.01,0.0,106319,0.5
100,0.06483528763055801,-15.611837525612138,63.99595755333922,-9.816050664943418,23.469107189030748,0.17416812877400237,0.00033340022931821733,0.00044777522405130136,0.0003492833000644776,0.0007750977608592536,3.143177266764291e-05,63,45,5.7948384284973145,2.2241735458374023,0.044412966817617416,0.0041701640002429485,combined,0.01,0.0,106319,0.5
200,0.15110057592391968,-14.81552090174784,53.27468362254159,-6.895982695802038,11.980909056595882,0.17582296296175057,0.0003352179352961416,0.0004536340430629604,0.00035060020735031266,0.0007795820807343419,8.311859963652838e-05,63,45,4.813179016113281,1.5401265621185303,0.04641377180814743,0.022392334416508675,combined,0.01,0.0,106319,0.5
500,0.28490304946899414,-9.85582888369948,17.004022755412038,-1.1997811964919,3.227525049869152,0.1783479381977794,0.00033818675968899994,0.00046362483777071277,0.00035230274320298784,0.0007878333595426751,0.00014692091164827026,63,45,0.5662007927894592,0.179575115442276,0.0485985167324543,0.08107082545757294,combined,0.01,0.0,106319,0.5
